time,open,high,low,close,tick_volume,spread,real_volume
2026-04-23 08:00:00,1.34901,1.34933,1.34874,1.34932,2646,2,0
2026-04-23 09:00:00,1.34932,1.34968,1.34871,1.34913,4005,0,0
2026-04-23 10:00:00,1.34914,1.34995,1.34811,1.34889,5264,0,0
2026-04-23 11:00:00,1.34889,1.35074,1.34849,1.35043,5980,0,0
2026-04-23 12:00:00,1.35043,1.3507500000000001,1.34913,1.34998,5795,0,0
2026-04-23 13:00:00,1.34998,1.35036,1.3484,1.34843,5206,0,0
2026-04-23 14:00:00,1.34843,1.3513,1.34833,1.35054,5726,0,0
2026-04-23 15:00:00,1.35052,1.35104,1.34849,1.34873,8012,0,0
2026-04-23 16:00:00,1.34873,1.3502399999999999,1.34781,1.34977,7629,0,0
2026-04-23 17:00:00,1.34977,1.3518,1.34913,1.35102,7986,0,0
2026-04-23 18:00:00,1.35101,1.35118,1.349,1.3493,6991,2,0
2026-04-23 19:00:00,1.3493,1.34935,1.34863,1.34915,5031,2,0
2026-04-23 20:00:00,1.34915,1.34932,1.34475,1.34775,13691,0,0
2026-04-23 21:00:00,1.34775,1.34857,1.3471,1.34733,8784,0,0
2026-04-23 22:00:00,1.34733,1.3474300000000001,1.34611,1.34673,4894,0,0
2026-04-23 23:00:00,1.34673,1.34673,1.3461,1.34661,3251,6,0
2026-04-24 00:00:00,1.34643,1.34692,1.34571,1.34636,1369,44,0
2026-04-24 01:00:00,1.3466,1.34683,1.3464800000000001,1.34676,830,7,0
2026-04-24 02:00:00,1.34676,1.34676,1.3463,1.34654,1833,6,0
2026-04-24 03:00:00,1.34654,1.3471199999999999,1.34634,1.34677,3976,1,0
2026-04-24 04:00:00,1.34677,1.34724,1.3464,1.34723,3543,3,0
2026-04-24 05:00:00,1.34723,1.34729,1.34586,1.34602,3193,5,0
2026-04-24 06:00:00,1.34602,1.3461400000000001,1.34531,1.34598,2501,3,0
2026-04-24 07:00:00,1.34598,1.34645,1.34573,1.34627,2368,3,0
2026-04-24 08:00:00,1.34627,1.34671,1.34598,1.3465500000000001,2571,4,0
2026-04-24 09:00:00,1.3465500000000001,1.34691,1.34598,1.34639,3625,0,0
2026-04-24 10:00:00,1.34637,1.34796,1.346,1.34764,3577,3,0
2026-04-24 11:00:00,1.34765,1.3484099999999999,1.34708,1.34763,5453,0,0
2026-04-24 12:00:00,1.34763,1.34842,1.3474,1.34824,4576,0,0
2026-04-24 13:00:00,1.34824,1.3492600000000001,1.34781,1.3492,3919,1,0
2026-04-24 14:00:00,1.3492,1.35045,1.3486,1.34948,9451,0,0
2026-04-24 15:00:00,1.34949,1.35023,1.34843,1.35013,7589,0,0
2026-04-24 16:00:00,1.35013,1.35025,1.3486099999999999,1.34965,8182,0,0
2026-04-24 17:00:00,1.34965,1.3514300000000001,1.3490199999999999,1.35003,9199,0,0
2026-04-24 18:00:00,1.35003,1.35195,1.3491900000000001,1.35151,8991,0,0
2026-04-24 19:00:00,1.35151,1.35213,1.35081,1.3520699999999999,6033,2,0
2026-04-24 20:00:00,1.35206,1.35262,1.35172,1.35193,5601,0,0
2026-04-24 21:00:00,1.35193,1.35287,1.35178,1.3528,3734,2,0
